爬取时间,作品名,作品ID,作品链接,评论者ID,评论者主页,短评内容,短评发布时间,星级评分数,短评有用数
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,乙酰水杨酸钠,https://www.douban.com/people/yizhonglaoda/,"
            
                爽。有一处bug，女王第一次接受gay蜜采访的时候，gay蜜用禄莱给她拍照，但是配了单反相机的快门音，禄莱的快门音根本不会那么大的
        ","
                    2020-11-02
                ",5,7
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,CrackPages,https://www.douban.com/people/shiyuyang0813/,"
            
                前半段叙事流水账、视觉设计也死板，如果是改编真实事件还好，但虚构故事就有点弱了；不过后半段故事方向更明确，视觉灵活不少，尤其最后一集的俄罗斯美极了。
        ","
                    2020-11-04
                ",4,2
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,荒淫少妇朴赞郁,https://www.douban.com/people/bushuai1/,"
            
                3集后有点乏味了，压缩篇幅会不会好一点，继母死后其实就是靠一场场比赛和零星几个边角人物在撑着了，叙事上用蒙太奇试图做出推进，但效果真的一般。
        ","
                    2020-11-01
                ",3,4
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,灭鼠办梁同志,https://www.douban.com/people/msbltz/,"
            
                没有那么喜欢这类天才的故事。我知道天才的人生通常都富有戏剧性，但是总觉得隔得太远，难以感同身受，更何况这还是个没有原型的虚构故事。这类故事看完以后容易让人觉得自己的生命没有价值，或是觉得自己没有做好某件事不过是因为天赋不够。事实上对于绝大多数领域来说，成为一个优秀的人（棋手、数学家、音乐家……）需要的是决心和勤奋，而不是天赋（更不用提还有运气因素）。唯有在顶尖的顶尖，天赋才可能起作用——比如你是世界第十，玩儿命努力也打不过世界第五，这可能是天赋的差别。但这并不代表所谓的“没有天赋”就做不好这件事。换句话说，同等天赋条件下，决心和勤奋程度带来的差异，远远大于同等努力程度下，天赋带来的差异。
        ","
                    2020-10-31
                ",3,9
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,Muto,https://www.douban.com/people/muto/,"
            
                普及棋艺知识对于理解《后翼弃兵》没有多大意义，因为沉迷于竞技比赛的人与《阿尔法狗》不同：他们对于探索人性的弱点和缺陷根本没兴趣。这部以棋盘为平台、以智力为焦点的迷你剧和《正常人》一样，探讨的是阶级特权和这非正常权力背后的代价，从而唤起人们对于健康而平等的两性关系的关注。少女借着有毒的天赋为自己以及自己所代表的广大失败者赢得一定的资本和特权。和这位天赋异禀的白人女孩相比，还在性方面小心翼翼探索的《弗莱彻夫人》简直就像那个无人问津的黑人女孩。可惜这位坐在男性对面的女性明显不是在以女性的方式对抗父权制，而是利用一根根「阳具」在挑战、教训抑或羞辱那些自以为是的白人男孩。不过扳倒这些老弱的君主也仅仅是初级阶段，因为天才的对手永远是自己。婚姻的本质是什么？婚姻是爱情的高阶阶段，那是天才与天才之间的游戏。
        ","
                    2020-10-28
                ",3,9
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,西帕克,https://www.douban.com/people/colinpark/,"
            
                目前制作水准最高的桌游剧集。讲述的是一个天才在追求存在意义的道路上失去身边所有人的故事。最后一集乐观的有些太魔幻，仿佛是她喝高了的一个梦境。比起这样的大女主爽剧，我还是更喜欢《爆裂鼓手》那种残酷到出血的成功学。
        ","
                    2020-11-03
                ",4,7
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,Smokinsoul,https://www.douban.com/people/gossip3micky/,"
            
                美术吊打Emily in Paris了 但是剧情来讲其实就还好
        ","
                    2020-10-26
                ",4,7
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,完颜穆尔登格,https://www.douban.com/people/krolik/,"
            
                女主的养母也不算平庸呀，她如果克服舞台恐惧症也许可以去演奏钢琴呢，嫁了那么个丈夫真可惜。女主是孤儿这一点反倒幸运，没有从小被教育一个姑娘应该怎么样，不合群也是幸运的，不用跟一群女孩子天天琢磨怎么勾搭男生。所以就没有把全部心思放在嫁人上，一心钻研象棋去了，特别喜欢她上完床就拉倒的态度，退屌无情，都这样不就世界和平了。确实苏联中国这些集体主义国家的强项会很强大，个人主义国家似乎吃亏点。女主的成长主要靠自己的天赋、镇定和努力，孤儿院的黑人朋友真好。
        ","
                    2020-11-02
                ",5,6
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,月野狗,https://www.douban.com/people/Rolls-Royce/,"
            
                达力终于演到了哈利。
        ","
                    2020-11-02
                ",4,9
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,蛤尔滨人迷宫,https://www.douban.com/people/115641028/,"
            
                也来看看新电视剧。此剧的神奇之处在于，采用了一种抛弃所有人设赘述直接切入单调的进行时态、但到了后期又拾回一切赘余的叙事法，使得观众不得以跟随女主的步伐径直向前——那里什么也没有，因为“拿了世界冠军又如何”？但结局必然是抵达那里，这是剧集的法则，也是流媒体快销时代的视频法则。呵呵，相当尴尬的观感。
        ","
                    2020-10-31
                ",3,6
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,藥王子,https://www.douban.com/people/prince1900/,"
            
                节奏、画面、配乐、表演俱佳，年度五星之作。安雅挥洒天才般的演技完成了一位天才人物的塑造，拿一个艾美奖也不算过分。从开篇在地下室与校工对弈，到结尾在莫斯科街头与陌生老人对弈，一个完美的叙事闭环。
        ","
                    2020-10-28
                ",5,6
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,赵启辰,https://www.douban.com/people/10345879/,"
            
                太少见如此具有代入感的剧集，观影过程就想养了个女儿，共情她的每时每刻。自己写剧本的导演永远知道该把镜头放在哪里，如果说好的视听语言就是与观众不断做心里博弈，那这整部剧就像一盘构思精巧的棋局，覆灭观众每一次的猜想，但给予更好的结果，隽永、精准、细腻，女主角的演技如同戏里的棋艺一般无懈可击。
        ","
                    2020-10-30
                ",5,7
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,3dayslater,https://www.douban.com/people/ShendowGreen/,"
            
                近期最孤独的时刻，就是人人喊爽、评分9+的片子我却觉得食之无味，只能在10%的中差评里找到共鸣。
        ","
                    2020-11-02
                ",2,7
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,珍妮的肖像,https://www.douban.com/people/jennyqueen/,"
            
                爽，行云流水。女主演员潜力无尽，配角也都不错。棋局的意思还有~结局是由每一步的布棋来写好。还有第二季吗？很期待~
        ","
                    2020-10-27
                ",5,5
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,里拉,https://www.douban.com/people/CineBibliophile/,"
            
                今年最值得看的剧之一。（ozark，Lovecraft country，better call Saul）Anya Taylor-Joy大概同龄女演员没谁了。回头绝对会重看这部剧 下棋的部分一步一步截屏。
        ","
                    2020-10-27
                ",5,5
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,Cherry樱桃之远,https://www.douban.com/people/cherry0908/,"
            
                Anya太适合这种又聪明又漂亮的冷酷天才少女，一路成长，有挫折，但也有各路贵人相助，Mr. Shaibel教她下第一盘棋，Jolene陪她度过孤儿院的日子，也在最后帮她走出酒精的控制，养母支持她陪她去各地参加巡回赛，棋友们陪她学习各种棋局，最后一集实在太燃了！节奏紧凑，故事流畅，拍得非常好！PS Beth的那群男盆友们都很可爱，Harry，Benny，Townes，还有俩从小遇到大的Mike&Matt。
        ","
                    2020-10-25
                ",5,6
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,沈十六,https://www.douban.com/people/shenshiliu/,"
            
                一段时间，你是我的全部。另一段时间，我是你的全部。才华／事业／自控力都会帮一个人赢得尊重。
        ","
                    2020-10-28
                ",4,5
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,Peter Cat,https://www.douban.com/people/petercat/,"
            
                3.5，最后两集倍数看完。其实7集篇幅，完全有空间把国际象棋技术类内容嵌入剧作，当然本剧在竞技类方面毫无建树，是通过女性成长和时代背景两个维度的拓展试图甩干文本的水分，但此剧天花板也因此摆在这里。不过，如此缺乏动作，只是在胜负之间做抽象的摇摆，也能拍得那么有水花，除了Anya神颜时装秀之外，导演的调度和剪辑套路，的确蛮教科书的。
        ","
                    2020-11-05
                ",4,4
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,风间隼,https://www.douban.com/people/fengjiansun/,"
            
                看前两集以为是个象棋天才兴起于孤儿院，凭一身本事大杀四方的故事，想不到后面歪成了比萨斜塔。爹味女权每集前头半分钟的宣讲足以倒尽胃口：“从前有个女人，信男人，后来她死掉了。”“从前有个女人，婊里婊气谁都不爱，靠性别和形象红利榨尽身边每一个人的油水，最后她成功了”。当年最“男权”的编剧都不敢这么露骨吧？女主那狡黠而势利的眼神，活脱脱一美国章子怡。展现棋道魅力的影视作品，还是最喜欢阪妻的《王将》！
        ","
                    2020-11-07
                ",2,4
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,Tony,https://www.douban.com/people/140049551/,"
            
                和  我的天才女友  的差距，就是奈飞和hbo的差距. 
        ","
                    2020-11-02
                ",3,6
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,糯木,https://www.douban.com/people/35711522/,"
            
                包裹着精致服道化再缀以优雅配乐的智力领域爽剧，像一颗甜美的糖果，调剂女孩们生活的幻想，与另一边厢的时尚领域爽剧《艾美莉在巴黎》相映成趣。但同样是爽，体格领域爽片如《猛禽小队》《霹雳娇娃》却往往遭众人唾弃开除出女性阵营，这仿佛串联成一条观众内心的规训逻辑：虽然男人欠揍，但我们要在智力上碾压他们，要在美貌上折服他们，就是不能用拳头打他们，否则我们跟他们有什么区别呢？但这不是另一种male gaze吗，女权主义是追求区别于男性的区别，还是追求平等？是追求区别于其他女性的精英化，还是追求平等？
        ","
                    2020-10-31
                ",,4
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,.Danny,https://www.douban.com/people/loveirina/,"
            
                《后翼弃兵》某种程度上是一部大爽剧，看着那么美又喜欢赢的女孩，无论如何都是一件赏心悦目的事情。从传记片角度来说，其实也没有啥新意，一般天才，或者legend，不是早年失去亲人or被强奸猥亵or其他悲惨的事情，要么就是成长期因为童年往事的心理困境，酗酒或者药物沉沦，然后寻找自我之旅，重获新生。从体育片角度来说，只是用了各种花头来拍，但抓人心的角度和入手点又不及前些年出的一些经典体育片。但总体来说，很好的原因也是因为很少有天才的电影是关于一个女孩，一个女人。
        ","
                    2020-10-29
                ",5,7
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,椒盐豆豉,https://www.douban.com/people/mfcndw/,"
            
                depressing world 真的需要一个大爽片，完全不懂象棋也可以看得很爽，女主和几个男配选角真的棒。然而一个竞技爽片被从来不恋爱脑的我看成了言情剧怎么回事，里面几段感情都拍得太撩了，尤其哈利和娃娃脸那两段，居然觉得跟《燃烧女子肖像》里凝视那一段有得一拼。
        ","
                    2020-11-02
                ",5,6
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,电锯觉罗炫,https://www.douban.com/people/183679667/,"
            
                我一个黑子看哭了 
        ","
                    2020-10-28
                ",5,2
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,一百个叶杨,https://www.douban.com/people/onehundredye/,"
            
                （准）前男友亲友团最后的助力令人感动——我对你的爱和支持超越了男女之情，我只想帮你赢。
        ","
                    2020-10-30
                ",4,7
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,岩井俊七,https://www.douban.com/people/1815039/,"
            
                明明很悲伤，但看完忍不住发出的感叹都是“美好得不真实”，地下室的师傅大虐点，可我又忍不住羡慕他们之间真正的、一生的牵挂，不少人认为女主性情冷漠寡恩，明明她是典型的多情之人常情，而真正深情之人绝情这一说法所形容的那类人，因为她最能体会羁绊终四散，敞开心扉终失望，她以为只要不陷入就不会有痛苦；天赋是重要后天用功研究一样重要，她这一路上有多糟糕却也同样有多走运，正如命运的本质难以简单的用幸还是不幸来下定论——整个剧集方方面面“双重性”的元素众多，剧集节奏太顺溜了多次暂停失败，最后一集男团集体助攻燃爆了，啧啧哪里知道多年以后哈利波特他表哥长成了一如此好男人
        ","
                    2020-11-03
                ",4,4
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,时间的玫瑰,https://www.douban.com/people/margaret_wmx/,"
            
                最后一集流泪。她被很多人爱着。女人是朋友男人是学校哈哈。就是讲一个人的故事，ta的成长，ta的困惑，ta的挣扎，ta的温和善良，ta的极端出色。
        ","
                    2020-10-30
                ",5,3
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,Season,https://www.douban.com/people/3771616/,"
            
                女屌丝逆袭。
总之让我想到《月亮与六便士》。
天才总是毁灭自己毁灭身边的人。
而身边总是有人愿意为他们付出牺牲。
thats art life
maybe
                
                
        ","
                    2020-10-29
                ",3,5
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,鬼腳七,https://www.douban.com/people/pedant/,"
            
                4.5，选角的胜利，第5,6集稍微有点垮。不过，安雅·乔伊的造型师可以在业界横着走了（光这假发就值一个奖
        ","
                    2020-11-04
                ",4,3
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,努力营业的小张,https://www.douban.com/people/47600432/,"
            
                玛丽苏爽剧！一口气看完7集。能把小众的体育竞技项目做得为大众接受，很高级。选题、剧本、制作、表演都不错。段落设计精妙，虽然每次女主陷入低谷都有贵人帮助，但女主成长线的层次感做得非常棒！值得学习。
        ","
                    2020-11-02
                ",5,2
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,cobblest,https://www.douban.com/people/cobblest/,"
            
                这么干脆利落的女性天才片真是典范啊
        ","
                    2020-10-25
                ",5,6
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,皮革业,https://www.douban.com/people/pigeye/,"
            
                一泻千里的大爽剧。ATJ天生二次元五官，又有魅力，应该是这十年的超级巨星。
        ","
                    2020-11-10
                ",5,1
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,盲忙,https://www.douban.com/people/jundle/,"
            
                前边的呈现固然精彩，可我最喜欢最后一集的发挥，特别是那个闪光的结尾，多像一场遥不可及而又灿烂无比的梦啊。
        ","
                    2020-11-04
                ",4,2
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,起床，吃饭,https://www.douban.com/people/luqy/,"
            
                很感慨
        ","
                    2020-10-29
                ",5,9
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,儒,https://www.douban.com/people/grbzywg/,"
            
                女王的后宫那么团结好感动（大雾！个人主义集合的team work…笨拙但真心？（雾中雾）It's all about loneliness. You have to find something you can waste all your time on, and climb up and up and up to resist loneliness. 不是世俗的向上，是这个东西它本身有向上的空间，在这个空间里就会遇见也历经险阻走到这里的同伴；如果有compete属性基本就是女主酱紫了，如果没有那就是另外的故事了。情谊就是，for a moment, you are my whole world. 喜欢这个瞬间的诠释。不足之处来源于商业考虑（芬奇的剧都被cut了，真的是难，有很多心潮汹涌的时刻情绪快满上了，都被爽剧的快节奏真理囫囵吞枣带过去了，比如女主一个人去吃饭，听到歌手在唱，那场戏我很喜欢，但情绪还没完整就切了。还是些许浪费了很多故事原本的高光，也因为这样才能火吧。
        ","
                    2020-10-31
                ",4,4
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,派大星,https://www.douban.com/people/fattyme/,"
            
                大女主爽文剧
        ","
                    2020-10-28
                ",3,2
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,小良,https://www.douban.com/people/zeaglog/,"
            
                真 大女主剧
        ","
                    2020-10-27
                ",5,2
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,vivi,https://www.douban.com/people/vivifyvivi/,"
            
                她回到Mr. Shaibel 那个地下室的时候，就像是西游记里面悟空回去找菩提祖师时人去楼空那一集，心都碎了。
        ","
                    2020-11-08
                ",4,3
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,★Lachesis★,https://www.douban.com/people/cristallachesis/,"
            
                其实天赋勤奋独立精神之外，对女主来说最终胜利的关键在于“直面自己心魔/addiction的力量”和“幸运”。这才是爽剧和现实人生的最大区别啊，现实中的Bobby Fischer最后也成了被资本主义利用又唾弃的天才（while他的苏联对手们成了被xxxx利用的天才，参见Chess）。而且问题仍在那里，就像她问墨西哥小男孩的那样：如此年轻就得了世界冠军，之后她的人生该怎么办呢？就让我们停留在爽剧结束的美好时刻吧。P.S.那套薄荷绿马卡龙色系的肯塔基老房子配女主红金发色和复古衬衫 棒呆了｜以及最后对美国second之粗俗官僚主义的描述 和热爱棋艺有文化的ussr人民形成了鲜明对比
        ","
                    2020-10-31
                ",5,2
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,德卡的羊,https://www.douban.com/people/dekadeyang/,"
            
                前几集的节奏感还是蛮通畅的，依靠情节设计方面游戏般的极速通关达到了所谓爽的效果，实际上也就不存在起伏，非常符合流媒体时代的创作思维。因而人物并未有过成长，后半段开始组织人物间的联系，不太奏效。最后妄图输出什么观念更是空谈了，真的还不如一路单纯爽到底。为什么坚持看完，还不是因为Anya Taylor-Joy嘛。
        ","
                    2020-11-03
                ",3,2
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,Dragmedown,https://www.douban.com/people/Dale.Kenny/,"
            
                nov 1 在一个雪夜把最后一集看完了 女孩一身白衣 走进下棋的老头中 和其中一位下起来时 我顿时想到多年前教她下棋的老清洁工 忽然想哭 （整部戏看得人好想去住那种vintage酒店啊！（以及好想拥有这样的智商和颜值啊～！
        ","
                    2020-11-02
                ",5,1
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,麻绳🚬,https://www.douban.com/people/ma-sheng/,"
            
                作为一部关于成长的体育片，拍得非常酷，女主角选得太好了，将一个野蛮生长的天才演绎得光芒四射，结尾简直帅哭了。更喜欢前半部分，从养母死后开始走低，问题在于主角自始至终也没遇到什么致命的危机困境，药物依赖、酗酒都是小打小闹的俗套，使得最后的高潮也缺乏足够的爆发力。其实与其去表现与男棋手乱搞，不如把重点放在冷战背景下与苏联棋手间亦敌亦友、惺惺相惜的关系上，会更有想像空间。
        ","
                    2020-10-31
                ",4,3
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,Sojkk,https://www.douban.com/people/207293457/,"
            
                的确是爽剧，不过没有什么触动，感觉大家只因为爽给分有点太高了... 
        ","
                    2020-10-30
                ",4,6
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,oceanbutnone,https://www.douban.com/people/3307951/,"
            
                一个美国打败了苏联的故事，比我的天才女友差远了昂
        ","
                    2020-11-06
                ",3,2
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,韩婧儿,https://www.douban.com/people/hjing1993/,"
            
                怎么可以不还那十块钱啊！
        ","
                    2020-11-02
                ",4,2
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,香蕉企鹅,https://www.douban.com/people/51944266/,"
            
                虽然吧，这是一部职场剧，但感情线太出彩了！州冠军跟她上床以后，女主事后一本书的在研究棋局，州冠军像小白兔一样怯生生的问她，“should I stay or go back to my room?” 笑到我拍桌。（论拥有房产的重要性 后来跟全国冠军以及他朋友在纽约地下室轮番下快棋，女主连赢之后，全国冠军彻底跪倒在石榴裙下 “ do you still like my hair?” 最后在莫斯科比赛，前男友们在电话的另一头聚集，给她出招，太温馨和谐了！女主从妈妈那里学到的最重要的估计是，生活中除了象棋，还要有别的。
        ","
                    2020-11-01
                ",5,2
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,你的名字是雾吗,https://www.douban.com/people/187591329/,"
            
                以免很多人看到女主又要以为女权跳脚，我先说在前头，这是一部专心下棋的剧!!真的非常非常专心下棋
        ","
                    2020-10-24
                ",5,6
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,薇羅尼卡,https://www.douban.com/people/zishuiyilan/,"
            
                好看，或者可以当成美剧剧本教科书来看。从人物设置到剧情推进，没有弃子没有嫌笔，从第一集就能猜中最后一集的走向。甚至每个角色都是基于当下的考量，政治正确到无话可讲。但就是因为太正确了导致有点点无聊，全部可控可猜就少了那么点趣味与神秘。最后总结一句话，这部剧又名《象棋女王与她的后宫们》。
        ","
                    2020-10-30
                ",4,4
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,猪头妖怪,https://www.douban.com/people/PiggyOgre/,"
            
                这样一个结尾，实在是暖人心脾。“面对天才，我们只有一种捍卫的可能，那就是爱他。”但一想到人类如今在棋类游戏上已经完全无法和计算机相抗衡时，内心还是非常复杂的。因为曾经那种我们误以为是不可复制的人类尊严，到头来只不过是一些不够充分的计算。幻觉消散，真相却并不甜蜜。
        ","
                    2020-11-09
                ",4,1
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,望仔减肥失败了,https://www.douban.com/people/lltflyx/,"
            
                大女主爽片！安雅撑起了这个从头到尾的天才女棋手夺冠的经历，即便是人生的低谷期，她也依然是被人关爱着的御气天才少女，院长、校工、俱乐部教练、孤女朋友、养母、前棋手男友、天才棋手男友、世界冠军，棋盘之上她就是当之无愧的QUEEN。别来什么第二季了，停在这里爽度刚刚好。
        ","
                    2020-11-01
                ",5,3
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,A-sun*,https://www.douban.com/people/A-sun/,"
            
                过，于，帅，气。
        ","
                    2020-10-29
                ",5,3
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,不想长胖的柚子,https://www.douban.com/people/148831127/,"
            
                一口气追完凌晨5点，人间值得
        ","
                    2020-10-24
                ",5,12
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,Tinker828,https://www.douban.com/people/tinker828/,"
            
                不念过往 不惧将来！最感动的是，独立自由的Harmon，身边一直有爱她的人！
        ","
                    2020-11-05
                ",5,1
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,UnderTheWater,https://www.douban.com/people/4599476/,"
            
                这种专心搞事业的大女主剧请多来一点
        ","
                    2020-10-24
                ",4,8
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,苗儿,https://www.douban.com/people/exhilarating/,"
            
                爽剧无疑。前半部分看小女孩下棋，后半部分看大家互相睡。我觉得男的女的都很好看啊！Beth这几个男人都不是一个型的：深情款款型；楚楚动人型；和潇洒不羁型。观众完全不会审美疲劳。结尾这是在描画美苏政治的一种愿景吗？
        ","
                    2020-10-30
                ",5,4
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,ZeonGin Sou,https://www.douban.com/people/dkjune/,"
            
                国际象棋版《爆裂鼓手》。提前锁定年度最佳。诠释“不疯魔不成活”。安雅·泰勒-乔伊强到炸裂，一举一动都满满灵性，如同灵光一闪的棋步，成就剧史“棋痴”经典形象。全剧不废话，没有狗血感情戏，就是一路披荆斩棘，节奏无比痛快。
        ","
                    2020-11-01
                ",5,2
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,陆支羽,https://www.douban.com/people/luzhiyu/,"
            
                4.0。
        ","
                    2020-10-31
                ",4,0
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,Dora,https://www.douban.com/people/64772886/,"
            
                俄罗斯人民真心喜欢象棋
所以赢过俄罗斯象棋大师那是真厉害
但是这部作品真没吹的那么精彩

看完后印象最深刻的是Beth与Jolene的友谊，Jolene把求学深造的钱给Beth去俄罗斯参加比赛了。Beth问如果我输了怎么办？
Jolene说：那也很值得

有些人的存在就是某些人的灯塔，Beth是Jolene不断前行，努力让自己更加出色的灯塔，Beth引领Jolene，而Jolene助力Beth，友谊地久天长👏
        ","
                    2020-10-31
                ",4,6
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,墨梓,https://www.douban.com/people/blackshadow1988/,"
            
                剧情平稳，可是男权世界的大女主故事就是想加分，坚强独立的女性角色实在是讨喜
        ","
                    2020-10-25
                ",5,3
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,丛林宜歌,https://www.douban.com/people/3202437/,"
            
                这时候会想到田纳西・威廉姆斯为布兰奇・杜波依斯写的那句台词：“一直以来，我总是仰仗陌生人的善意。”
        ","
                    2020-10-30
                ",5,1
2020-11-12 14:11:28.928,后翼弃兵,32579283,https://movie.douban.com/subject/32579283/comments?sort=new_score&status=P,александра,https://www.douban.com/people/192605134/,"
            
                原生家庭创伤，意识形态冲突，平权，创伤应激。按理说这么多元素构成的mini剧不应该抱太大希望，但节奏和观感却出乎意料的不错？运镜和构图感觉高自家其他限定剧的水准太多了，很惊喜。哈蒙在探索属于自己的定位，可惜这是没有答案的，不应当由天才女棋手或者神童这样的头衔去桎梏自己，是能力和理性造就了她，而非作为女性的身份。只是摒弃成见，对我们来说太难了
        ","
                    2020-10-31
                ",5,2
